id,text,classification,model_ai,prompt,created_at,updated_at,investment_target
19960,"Dólar cai a R$ 5,44 com expectativa de corte nos juros dos EUA e à espera de payroll. O dólar iniciou em alta, mas virou para queda de 0,11%, fechando a R$ 5,4468, após dados de emprego nos EUA virem abaixo do esperado. O relatório ADP indicou a criação de 54.000 empregos no setor privado, abaixo da expectativa de 65.000. O mercado agora precifica uma chance de 97,4% de corte de juros pelo Federal Reserve. No Brasil, a balança comercial registrou superávit de US$ 6,133 bilhões em agosto, e o julgamento do STF sobre a tentativa de golpe de Estado segue no radar.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:16,,GENERICO
19961,"BRB (BSLI4) avalia nova proposta por Master após bloqueio de negócio pelo BC, diz fonte. O BRB está avaliando uma nova proposta para adquirir ativos do Banco Master, após o Banco Central bloquear sua oferta inicial, o que fez as ações do BRB caírem 5,6%. A transação, que inicialmente visava uma participação de 58% no Master, foi reduzida em escopo, com o BRB agora buscando comprar apenas R$24 bilhões em ativos. O Banco Central não detalhou a decisão, mas fontes indicam que o Master enfrenta problemas financeiros e precisa de capital adicional para estabilizar sua situação.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:17,,GENERICO
19962,"Ibovespa bate recorde e dólar cai com perspectiva de corte de juros nos EUA. O Ibovespa fechou em alta de 1,17%, renovando máximas históricas, após dados dos EUA reforçarem a expectativa de corte de juros em setembro. O dólar caiu 0,61%, fechando a R$ 5,4139, com um recuo acumulado de 12,38% no ano. A divulgação do ""payroll"" indicou desaceleração no mercado de trabalho dos EUA, com a criação de 22.000 vagas em agosto, o que aumentou as apostas de uma suavização na política monetária do Federal Reserve.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:18,,GENERICO
19963,"IFIX oscila e fecha em queda; SNEL11 se destaca entre altas do pregão. O IFIX fechou em queda de 0,02% nesta quinta-feira (4), aos 3.485,38 pontos, após oscilar durante o dia. O SNEL11, fundo imobiliário de energia renovável, subiu 0,94%, atingindo a máxima da semana. O destaque do dia foi o AIEC11, que subiu 3,05%, enquanto o CACR11 teve a maior perda, com queda de 4,95%. O mercado aguardava os dados do payroll, que podem confirmar a expectativa de corte de juros pelo Fed.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:20,,GENERICO
19964,"KNRI11 reduz vacância e mantém dividendos mesmo com queda no lucro. O KNRI11 registrou lucro de R$ 25,38 milhões em agosto de 2025, com redução em relação ao mês anterior, mas manteve a distribuição de dividendos de R$ 1,00 por cota. A vacância física e financeira teve melhora, com destaque para a ocupação de novos contratos na Torre Crystal. O fundo também se beneficiou de aluguéis antecipados e rendimentos financeiros, reforçando seu portfólio diversificado com ativos de longo prazo.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:21,,GENERICO
19965,"MXRF11, TRXF11 e TGAR11 estão entre destaques do Bom Dia FIIs (5/9). Os fundos imobiliários MXRF11, TRXF11, TGAR11 e BTCI11 destacaram-se com resultados positivos. O TGAR11 lucrou R$ 23,9 milhões em julho e manteve o dividend yield de 1,22%. O TRXF11 teve o maior lucro de 2025, de R$ 40,6 milhões, impulsionado por aquisições estratégicas. O BTCI11 aumentou seu lucro para R$ 15,96 milhões, com um retorno mensal de 1,09%. O MXRF11 registrou lucro de R$ 43,65 milhões, com dividendos de R$ 0,10 por cota, mesmo com queda no lucro.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:22,,GENERICO
19966,"SNFZ11: Fiagro vai pagar dividendos de 1,02% ao mês; confira quanto. O Fiagro SNFZ11 pagará dividendos de R$ 0,10 por cota em setembro, com um dividend yield mensal de 1,21%. O pagamento será feito em 25 de setembro, com data de corte em 15 de setembro. O fundo teve seu melhor desempenho histórico em julho, com lucro de R$ 0,089 por cota, impulsionado pelos arrendamentos de fazendas e pelos rendimentos do CRA Jequitibá. A estratégia do SNFZ11 foca na valorização patrimonial e previsibilidade de rendimentos mensais.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:23,,GENERICO
19967,"TEPP11: fundo imobiliário mais que dobra lucro e dividendos rendem 14% ao ano. O fundo imobiliário TEPP11 registrou lucro de R$ 7 milhões em julho, mais que o dobro do lucro de junho. Os cotistas receberam R$ 0,91 por cota, com dividend yield anualizado de 14,07%. O fundo manteve vacância física zerada por 23 meses consecutivos e segue focado na manutenção e melhorias de imóveis, como o Edifício Passarelli e a Torre Sul. A estratégia inclui renegociação de contratos e melhorias estruturais, com foco na estabilidade e aumento de ganhos futuros.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:24,,GENERICO
19968,"BTHF11 tem queda no lucro de julho, mas dividendos sobem após incorporação. BTHF11 divulgou lucro líquido de R$ 19,333 milhões em julho, abaixo dos R$ 21,668 milhões de junho. A receita total foi de R$ 20,909 milhões, com dividend yield anualizado de 13,35%. A incorporação do BCFF11 e a venda de FIIs, totalizando R$ 417 milhões, fortaleceram a carteira e aumentaram os dividendos pagos aos cotistas.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:25,,GENERICO
19969,"SNAG11: Fiagro anuncia dividendos e valor é o maior em 2 anos; saiba quanto. O Fiagro SNAG11 distribuirá R$ 0,12 por cota em 25 de setembro, o maior valor em dois anos. A distribuição representa um dividend yield mensal de 1,25% e é resultado de movimentações que reforçam a liquidez e diversificação da carteira. O número de investidores do fundo ultrapassou 114,5 mil pessoas em julho.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:26,,GENERICO
19970,"Fundo imobiliário RBRR11 entrega dividendos acima de 13% ao ano. O fundo imobiliário RBRR11 obteve lucro de R$ 15,591 milhões em julho, com receita total de R$ 16,501 milhões e distribuição de dividendos de R$ 14,304 milhões. O fundo fez aportes de R$ 147 milhões em novas operações, destacando-se investimentos em CRIs com remuneração atrelada ao IPCA. RBRR11 mantém reservas de R$ 0,30 por cota e concentra 71% de suas garantias no Estado de São Paulo.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:26,,GENERICO
19971,"Dólar hoje cai a R$ 5,41, após payroll reforçar expectativa de corte de juros nos EUA. O dólar caiu 0,61% ante o real, fechando a R$ 5,4139, após dados de mercado de trabalho dos EUA indicarem possibilidade de corte de juros pelo Federal Reserve. A redução nos juros dos EUA favorece a estratégia de carry trade, atraindo investimentos para economias emergentes, como o Brasil. No acumulado de 2025, o dólar já recuou 12,38%.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:27,,GENERICO
19972,"WSJ: Kennedy vincula uso de Tylenol na gravidez ao autismo; ação de fabricante desaba. O secretário de Saúde dos EUA, Robert F. Kennedy Jr., planeja anunciar uma possível ligação entre o uso de Tylenol por mulheres grávidas e o autismo, embora sem evidências claras. A Kenvue, fabricante do Tylenol, nega essa relação, citando a aprovação do FDA e de outras organizações médicas. Kennedy também sugere o uso de ácido folínico no tratamento de sintomas do autismo, enquanto estudos científicos sobre o tema continuam sem conclusões definitivas.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:28,,GENERICO
19973,"Rali da Bolsa e queda do dólar: qual é a leitura técnica dos próximos movimentos?. O Ibovespa fechou acima de 143.000 pontos, registrando a quinta semana consecutiva de alta, com valorização acumulada de 18,59% no ano. O Dólar futuro caiu para 5.415 pontos, mínima do ano, acumulando queda de 16,74% em 2025. Apesar do risco de correção, o fluxo comprador no Ibovespa e o viés baixista no dólar indicam continuidade das tendências atuais.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:30,,GENERICO
19974,"Bolsas de NY fecham em queda com receio de desaceleração nos EUA após payroll fraco. As bolsas de Nova York fecharam em queda após dados de empregos abaixo do esperado nos EUA, com o Dow Jones caindo 0,48% e o S&P 500 recuando 0,32%. O setor financeiro foi o principal responsável pelas perdas, com ações de bancos como JPMorgan e Goldman Sachs caindo até 3,11%. A expectativa de corte de juros pelo Federal Reserve aumentou, com a chance de flexibilização monetária em setembro sendo dada como certa.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:30,,GENERICO
19975,"Ibovespa nas máximas além de 142 mil, dólar a R$ 5,41: como payroll animou mercado. O Ibovespa fechou em alta de 1,17%, renovando máximas históricas, com destaque para o relatório de empregos dos EUA, que aumentou as apostas em corte de juros pelo Fed. O dólar caiu 0,61%, com o real se fortalecendo frente à moeda americana. A criação de apenas 22 mil vagas de trabalho em agosto reforçou a expectativa de afrouxamento monetário, impulsionando mercados emergentes como o Brasil.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:32,,GENERICO
19976,"Petrobras, Brava, PRIO: por que ações de petroleiras caíram em dia de alta do mercado. O Ibovespa teve forte alta, enquanto as petroleiras registraram perdas, com destaque para Brava Energia e Petrobras, após o petróleo cair pelo terceiro dia consecutivo. As expectativas de aumento de produção pela OPEP+ e um aumento nos estoques de petróleo bruto dos EUA pressionaram os preços para baixo. O petróleo WTI e Brent fecharam a semana com perdas de 3,34% e 2,93%, respectivamente.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:33,,GENERICO
19977,"Telebras assina contrato para não depender mais de recursos do Tesouro Nacional. O Ministério das Comunicações e a Telebras assinaram um contrato para que a empresa estatal se torne autossuficiente, sem depender mais de recursos do Tesouro Nacional. A Telebras foi a primeira a adotar essa medida, que visa fortalecer sua governança e ampliar a geração de receitas próprias. O objetivo do governo é transformar as estatais em autossuficientes, reduzindo a necessidade de aportes regulares do Tesouro.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:34,,GENERICO
19978,"Fazenda limita uso de prejuízo fiscal em transação tributária e prepara nova trava, mas engaveta ajuste estrutural. O Ministério da Fazenda limitou o uso de prejuízo fiscal nas renegociações de dívidas com o governo, criando novas exigências para seu uso, como a certificação contábil do prejuízo. Além disso, será estabelecido um limite de 10% a 30% do valor da dívida que pode ser compensado com esse crédito, a depender da negociação. O governo ainda estuda a criação de mais restrições, mas mudanças mais estruturais devem ser postergadas para um segundo momento.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:35,,GENERICO
19979,"Novo recorde: Ibovespa (IBOV) supera os 143 mil pontos e renova maior nível intradia histórico. O Ibovespa atingiu uma nova máxima histórica intradia de 143.408,64 pontos, impulsionado por dados fracos do emprego nos EUA, que reforçaram as apostas em cortes de juros. O dólar caiu 0,95%, a R$ 5,3940, reagindo também ao payroll. As ações da Petrobras e Prio caíram devido à queda do petróleo, enquanto as da Ultrapar subiram mais de 5% após o anúncio do programa ""Gás para o Povo"".",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:36,,GENERICO
19980,"Banco do Brasil (BBAS3): O que está por trás do avanço de até 4% nesta sexta-feira (5)?. As ações do Banco do Brasil (BBAS3) subiram mais de 4% após o anúncio de uma Medida Provisória que garante renegociação de dívidas rurais, com apoio de até R$ 12 bilhões para produtores afetados por secas e enchentes. A MP oferece crédito com taxas reduzidas, o que pode aliviar a inadimplência no setor agrícola, que afetou os resultados do banco no segundo trimestre. Apesar do lucro do 2T25 ter caído 60%, a medida ajudou a impulsionar as ações do BB.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:37,,GENERICO
19981,"O que aconteceu com o Dogecoin (DOGE)? Maior memecoin do mundo cai mais de 30% no ano mesmo com apetite do investidor. O Dogecoin (DOGE), a maior memecoin do mundo, enfrenta dificuldades, com uma queda de mais de 30% desde o início de 2025, enquanto o Bitcoin e outras criptomoedas seguem em alta. A falta de fundamentos sólidos e a busca por criptos com bases mais firmes contribuíram para essa queda, com especialistas afirmando que os investidores estão cada vez mais focados em ativos com maior respaldo. Apesar disso, a aprovação de um ETF de Dogecoin nos EUA ainda pode gerar algum fluxo de capital para o token.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:38,,GENERICO
19982,"Petrobras (PETR3;PETR4) recua quase 3% seguindo tendência do petróleo; o que pressiona a commodity?. As ações da Petrobras (PETR3 e PETR4) lideram as perdas do Ibovespa, com quedas de até 2,94%, acompanhando a queda do petróleo. O petróleo Brent e WTI recuaram mais de 2% devido ao aumento inesperado nos estoques de petróleo nos EUA e expectativas de aumento na produção da OPEC+. Apesar disso, o Ibovespa segue em alta, impulsionado pelos dados fracos de emprego nos EUA, que reforçam as apostas em cortes de juros.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:39,,GENERICO
19983,"CBA (CBAV3): Itaú BBA calcula potencial de alta de 64% em 2026; ações saltam 7%. As ações da Companhia Brasileira de Alumínio (CBAV3) subiram 7,40%, cotadas a R$ 3,92, após uma perspectiva positiva do Itaú BBA, que projeta um preço-alvo de R$ 6 até 2026, indicando uma valorização de 64%. O banco acredita que os desafios operacionais enfrentados no 2T25 foram resolvidos, o que deve levar a uma melhora nos custos e na geração de caixa. Apesar de um prejuízo no 2T25, a dinâmica saudável do mercado de alumínio deve apoiar o desempenho da empresa no segundo semestre.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:40,,GENERICO
19984,"Payroll consolida projeção de corte de juros nos EUA e economista destaca novo cenário: ‘a dúvida é se vai ser 0,25 ou 0,50 p.p’. Após o payroll de setembro, não há mais dúvidas de que o Federal Reserve deve cortar a taxa de juros na próxima reunião, com a principal questão sendo o tamanho do corte, que pode ser de 0,25 ou 0,50 ponto percentual. A criação de apenas 22 mil vagas de emprego em agosto, muito abaixo da expectativa de 76 mil, reforçou a expectativa de cortes adicionais ao longo do ano. Igliori destaca que os próximos dados de inflação podem definir o tamanho do corte, com uma inflação controlada podendo levar a uma redução mais agressiva.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:40,,GENERICO
19985,"Ultrapar (UGPA3) sobe 5% com programa ‘Gás do Povo’; BTG eleva ação para ‘compra’. As ações da Ultrapar (UGPA3) subiram 5,8% após a criação do programa ""Gás para o Povo"", que amplia a demanda por botijões de GLP. O Itaú BBA avalia que o impacto nos resultados será neutro, enquanto o BTG Pactual elevou a recomendação da ação para ""compra"", destacando um potencial de alta de 32%. O BTG vê um cenário positivo devido à melhora operacional da Ipiranga, da Ultragaz e ao programa, além da rápida desalavancagem da empresa.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:41,,GENERICO
